Reference ID,Reference,Propellant type,Test #,"Mass, kg","Distance, m","Peak heat flux, cal/cm2/sec","Average heat flux, cal/cm2/sec","Burn time, sec","total heat radiated, Mcal",Notes,"Drum diameter, cm"
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,5-11,5.73,2.44,0.04316,0.0166,7,0.19,peak heat flux is 2.6 x avg; total heat is the max of the test from the avg and burn time calc,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,5-11,5.73,4.27,0.03094,0.0119,7,0.19,peak heat flux is 2.6 x avg; total heat is the max of the test from the avg and burn time calc,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,5-12,5.675,1.07,0.026,0.01,8,0.21,peak heat flux is 2.6 x avg; total heat is the max of the test from the avg and burn time calc,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,5-12,5.675,2.44,0.04186,0.0161,8,0.21,peak heat flux is 2.6 x avg; total heat is the max of the test from the avg and burn time calc,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,5-12,5.675,4.27,0.0299,0.0115,8,0.21,peak heat flux is 2.6 x avg; total heat is the max of the test from the avg and burn time calc,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,5-13,10.56,1.07,0.0286,0.011,7.5,0.4,peak heat flux is 2.6 x avg; total heat is the max of the test from the avg and burn time calc,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,5-13,10.56,2.44,0.0546,0.021,7.5,0.4,peak heat flux is 2.6 x avg; total heat is the max of the test from the avg and burn time calc,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,5-13,10.56,4.27,0.06032,0.0232,7.5,0.4,peak heat flux is 2.6 x avg; total heat is the max of the test from the avg and burn time calc,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,5-14,15.66,1.07,0.03068,0.0118,13,0.73,peak heat flux is 2.6 x avg; total heat is the max of the test from the avg and burn time calc,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,5-14,15.66,2.44,0.0546,0.021,13,0.73,peak heat flux is 2.6 x avg; total heat is the max of the test from the avg and burn time calc,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,5-14,15.66,4.27,0.06396,0.0246,13,0.73,peak heat flux is 2.6 x avg; total heat is the max of the test from the avg and burn time calc,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",WC844,5-15,10.67,1.07,0.0182,0.007,53,0.44,peak heat flux is 2.6 x avg; total heat is the max of the test from the avg and burn time calc,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",WC844,5-15,10.67,2.44,0.02496,0.0096,53,0.44,peak heat flux is 2.6 x avg; total heat is the max of the test from the avg and burn time calc,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",WC844,5-15,10.67,4.27,0.00949,0.00365,53,0.44,peak heat flux is 2.6 x avg; total heat is the max of the test from the avg and burn time calc,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",WC844,5-16,18.27,1.07,0.021866,0.00841,68,0.85,peak heat flux is 2.6 x avg; total heat is the max of the test from the avg and burn time calc,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",WC844,5-16,18.27,2.44,0.03042,0.0117,68,0.85,peak heat flux is 2.6 x avg; total heat is the max of the test from the avg and burn time calc,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",WC844,5-16,18.27,4.27,0.014222,0.00547,68,0.85,peak heat flux is 2.6 x avg; total heat is the max of the test from the avg and burn time calc,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,5-17,4.31,1.07,0.025662,0.00987,8.4,0.22,peak heat flux is 2.6 x avg; total heat is the max of the test from the avg and burn time calc,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,5-17,4.31,2.44,0.04082,0.0157,8.4,0.22,peak heat flux is 2.6 x avg; total heat is the max of the test from the avg and burn time calc,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,5-17,4.31,4.27,0.03016,0.0116,8.4,0.22,peak heat flux is 2.6 x avg; total heat is the max of the test from the avg and burn time calc,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,3-1,50,9.1,1.72,0.422142857,14,61.50071,total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,3-2,50,9.1,1.488,0.361666667,12,45.16295793,total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,3-3,50,14.5,0.45,0.186923077,13,64.20252995,total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",WC844,3-4,70,9.1,2.17,0.474117647,17,83.87406474,total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",WC844,3-5,70,9.1,1.52,0.188214286,28,54.84073464,total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",WC844,3-6,70,14.5,0.643,0.054516129,31,44.65114223,total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,4-1-1,50,9.1,1.7,0.460666667,15,71.9069215,total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,4-1-2,50,9.1,1.78,0.539230769,13,72.94754266,total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,4-1-3,50,9.1,1.7,0.5,13,67.64037479,total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,4-1-4,50,9.1,1.63,0.562222222,9,52.65543022,total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,5-1-1,50,15.2,0.45,0.131176471,17,64.74435415,total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,5-1-2,50,15.2,0.78,0.164545455,11,52.55035023,total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,5-1-3,50,15.2,0.25,0.132222222,18,69.09935555,total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,5-1-4,50,15.2,0.21,0.057894737,19,31.93667693,total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,5-1-5,50,15.2,0.667,0.212,10,61.55068645,total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,5-1-6,50,15.2,0.722,0.164285714,14,66.77668814,total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,5-1-7,50,15.2,0.248,0.1385,20,80.42235919,total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",M1,5-1-8,50,15.2,0.202,0.1385,20,80.42235919,total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",WC844,4-2-1,70,9.1,2.6,1.15,8,95.73714585,total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",WC844,4-2-2,70,9.1,2.34,1.402857143,3.5,51.09449849,total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",WC844,4-2-3,70,9.1,2.79,0.775555556,9,72.63535631,total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",WC844,4-2-4,70,9.1,2.43,0.284545455,22,65.14288403,total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",WC844,4-2-5,70,9.1,2.48,0.416666667,18,78.04658629,total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",WC844,4-2-6,70,9.1,2.57,0.217619048,21,47.55638658,total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
3,"DDESB IIT Research Institute R. Pape T. Waterman A. Takata ""Fire Hazards from Combustible Ammunition, Methodology Development (Phase I)"" 1980",WC844,4-2-7,70,9.1,1.09,0.196666667,21,42.97765352,total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
4,"SMS C. Guymon ""Heat flux from the Top Ignition of a Single Barrel of WC814"" TEAD 2020",WC814,1,27,2.44,0.265,0.084,120,8,Barrel,36
4,"SMS C. Guymon ""Heat flux from the Top Ignition of a Single Barrel of WC814"" TEAD 2020",WC814,1,27,4.57,0.074,0.033,120,8,Barrel,36
4,"SMS C. Guymon ""Heat flux from the Top Ignition of a Single Barrel of WC814"" TEAD 2020",WC814,1,27,6.10,0.045,0.02,120,8,Barrel,36
4,"SMS C. Guymon ""Heat flux from the Top Ignition of a Single Barrel of WC814"" TEAD 2020",WC814,1,27,7.31,0.036,0.015,120,8,Barrel,36
5,"China Lake Ranges Test Operation Branch (DB1110M), ""Convective Combustion of a Hazard Division 1.3 M1 Gun Propellant in Fiber Barrels Heat Flux Data, 20 March 2020",M1,1,81.65,2.44,0.937,0.557,20,18.9,Barrel; total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
5,"China Lake Ranges Test Operation Branch (DB1110M), ""Convective Combustion of a Hazard Division 1.3 M1 Gun Propellant in Fiber Barrels Heat Flux Data, 20 March 2020",M1,1,81.65,1.22,2.015,0.96,20,18.9,Barrel; total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
5,"China Lake Ranges Test Operation Branch (DB1110M), ""Convective Combustion of a Hazard Division 1.3 M1 Gun Propellant in Fiber Barrels Heat Flux Data, 20 March 2020",M1,1,81.65,2.44,1.58,0.886,20,18.9,Barrel; total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
5,"China Lake Ranges Test Operation Branch (DB1110M), ""Convective Combustion of a Hazard Division 1.3 M1 Gun Propellant in Fiber Barrels Heat Flux Data, 20 March 2020",M1,1,81.65,4.57,2.25,0.96,20,18.9,Barrel; total heat found from energy reported in cal/cm2 and then multiplying by 4piR2; average found from total and burn time,
6, "China Lake; Convective Combustion of Unconfined HD 1.3 Material in Fiber Barrels; Presentation by Auston Bon et al.",M1,2020-1,327, 2.44,9.6,2.4,45,"?", , "?"
6, "China Lake; Convective Combustion of Unconfined HD 1.3 Material in Fiber Barrels; Presentation by Auston Bon et al.",M1,2020-1,327, 2.44,4.3,1.7,45,"?", , "?"
6, "China Lake; Convective Combustion of Unconfined HD 1.3 Material in Fiber Barrels; Presentation by Auston Bon et al.",M1,2020-1,327, 4.57,3.1,1.4,45,"?", , "?"
6, "China Lake; Convective Combustion of Unconfined HD 1.3 Material in Fiber Barrels; Presentation by Auston Bon et al.",M1,2020-2,244, 2.44,4.3,1.8,20,"?", , "?"
6, "China Lake; Convective Combustion of Unconfined HD 1.3 Material in Fiber Barrels; Presentation by Auston Bon et al.",M1,2020-2,244, 2.44,4.8,1.8,20,"?", , "?"
6, "China Lake; Convective Combustion of Unconfined HD 1.3 Material in Fiber Barrels; Presentation by Auston Bon et al.",M1,2020-2,244, 4.57,2.6,1.2,20,"?", , "?"
6, "China Lake; Convective Combustion of Unconfined HD 1.3 Material in Fiber Barrels; Presentation by Auston Bon et al.",M1,2020-2,244, 4.57,2.4,1.2,20,"?", , "?"
